,STATION,DAY,Entered,Exited,IMPRESSIONS
1509,FORDHAM RD,14,26113.0,8236.0,34349.0
1510,FORDHAM RD,15,25425.0,8399.0,33824.0
1511,FORDHAM RD,16,25449.0,8005.0,33454.0
1512,FOREST AVE,10,2052.0,1514.0,3566.0
1513,FOREST AVE,11,1685.0,1645.0,3330.0
1514,FOREST AVE,12,4357.0,3097.0,7454.0
1515,FOREST AVE,13,4758.0,3635.0,8393.0
1516,FOREST AVE,14,4840.0,3634.0,8474.0
1517,FOREST AVE,15,4863.0,3543.0,8406.0
1518,FOREST AVE,16,4781.0,3424.0,8205.0
1519,FOREST HILLS 71,10,13552.0,7861.0,21413.0
1520,FOREST HILLS 71,11,11658.0,7153.0,18811.0
1521,FOREST HILLS 71,12,27240.0,13820.0,41060.0
1522,FOREST HILLS 71,13,30063.0,15099.0,45162.0
1523,FOREST HILLS 71,14,30355.0,15694.0,46049.0
1524,FOREST HILLS 71,15,30800.0,15677.0,46477.0
1525,FOREST HILLS 71,16,29443.0,14740.0,44183.0
1526,FRANKLIN AV,10,11674.0,7418.0,19092.0
1527,FRANKLIN AV,11,10699.0,8356.0,19055.0
1528,FRANKLIN AV,12,19441.0,13197.0,32638.0
1529,FRANKLIN AV,13,21939.0,15586.0,37525.0
1530,FRANKLIN AV,14,22215.0,15753.0,37968.0
1531,FRANKLIN AV,15,22441.0,15535.0,37976.0
1532,FRANKLIN AV,16,21729.0,15564.0,37293.0
1533,FRANKLIN ST,10,2106.0,1537.0,3643.0
1534,FRANKLIN ST,11,2152.0,1315.0,3467.0
1535,FRANKLIN ST,12,5786.0,3238.0,9024.0
1536,FRANKLIN ST,13,6402.0,3617.0,10019.0
1537,FRANKLIN ST,14,6861.0,3786.0,10647.0
1538,FRANKLIN ST,15,6552.0,3397.0,9949.0
1539,FRANKLIN ST,16,6406.0,3428.0,9834.0
1540,FREEMAN ST,10,2786.0,2016.0,4802.0
1541,FREEMAN ST,11,2507.0,2263.0,4770.0
1542,FREEMAN ST,12,4571.0,3690.0,8261.0
1543,FREEMAN ST,13,5519.0,4302.0,9821.0
1544,FREEMAN ST,14,5506.0,3972.0,9478.0
1545,FREEMAN ST,15,5494.0,3949.0,9443.0
1546,FREEMAN ST,16,5519.0,3860.0,9379.0
1547,FRESH POND RD,10,2922.0,2903.0,5825.0
1548,FRESH POND RD,11,2514.0,2981.0,5495.0
1549,FRESH POND RD,12,6050.0,5865.0,11915.0
1550,FRESH POND RD,13,6613.0,6477.0,13090.0
1551,FRESH POND RD,14,6607.0,6733.0,13340.0
1552,FRESH POND RD,15,6794.0,6384.0,13178.0
1553,FRESH POND RD,16,6438.0,6347.0,12785.0
1554,FT HAMILTON PKY,10,5981.0,4606.0,10587.0
1555,FT HAMILTON PKY,11,5487.0,5178.0,10665.0
1556,FT HAMILTON PKY,12,11283.0,8479.0,19762.0
1557,FT HAMILTON PKY,13,13030.0,9646.0,22676.0
1558,FT HAMILTON PKY,14,13279.0,9805.0,23084.0
1559,FT HAMILTON PKY,15,13181.0,9695.0,22876.0
1560,FT HAMILTON PKY,16,12562.0,9288.0,21850.0
1561,FULTON ST,10,47982.0,34803.0,82785.0
1562,FULTON ST,11,45613.0,31866.0,77479.0
1563,FULTON ST,12,98087.0,79823.0,177910.0
1564,FULTON ST,13,100026.0,82863.0,182889.0
1565,FULTON ST,14,102028.0,85157.0,187185.0
1566,FULTON ST,15,102201.0,84291.0,186492.0
1567,FULTON ST,16,99914.0,82727.0,182641.0
1568,GATES AV,10,4415.0,1480.0,5895.0
1569,GATES AV,11,4027.0,1586.0,5613.0
1570,GATES AV,12,6411.0,2471.0,8882.0
1571,GATES AV,13,7156.0,2575.0,9731.0
1572,GATES AV,14,7148.0,2729.0,9877.0
1573,GATES AV,15,7254.0,2686.0,9940.0
1574,GATES AV,16,7239.0,2730.0,9969.0
1575,GRAHAM AV,10,5999.0,4143.0,10142.0
1576,GRAHAM AV,11,5695.0,4697.0,10392.0
1577,GRAHAM AV,12,9815.0,6043.0,15858.0
1578,GRAHAM AV,13,11040.0,7085.0,18125.0
1579,GRAHAM AV,14,11066.0,7331.0,18397.0
1580,GRAHAM AV,15,11056.0,7108.0,18164.0
1581,GRAHAM AV,16,10951.0,7123.0,18074.0
1582,GRAND ARMY PLAZ,10,3925.0,1773.0,5698.0
1583,GRAND ARMY PLAZ,11,3943.0,1960.0,5903.0
1584,GRAND ARMY PLAZ,12,7464.0,2745.0,10209.0
1585,GRAND ARMY PLAZ,13,8460.0,3141.0,11601.0
1586,GRAND ARMY PLAZ,14,8420.0,2961.0,11381.0
1587,GRAND ARMY PLAZ,15,8412.0,3145.0,11557.0
1588,GRAND ARMY PLAZ,16,8160.0,2949.0,11109.0
1589,GRAND ST,10,17972.0,16059.0,34031.0
1590,GRAND ST,11,19222.0,15901.0,35123.0
1591,GRAND ST,12,29521.0,22784.0,52305.0
1592,GRAND ST,13,33319.0,25477.0,58796.0
1593,GRAND ST,14,33547.0,26132.0,59679.0
1594,GRAND ST,15,34259.0,27079.0,61338.0
1595,GRAND ST,16,34966.0,28626.0,63592.0
1596,GRAND-NEWTOWN,10,9904.0,4468.0,14372.0
1597,GRAND-NEWTOWN,11,8466.0,4786.0,13252.0
1598,GRAND-NEWTOWN,12,18181.0,8872.0,27053.0
1599,GRAND-NEWTOWN,13,20167.0,10958.0,31125.0
1600,GRAND-NEWTOWN,14,20085.0,10486.0,30571.0
1601,GRAND-NEWTOWN,15,20342.0,10731.0,31073.0
1602,GRAND-NEWTOWN,16,20283.0,10943.0,31226.0
1603,GRANT AV,10,3663.0,2751.0,6414.0
1604,GRANT AV,11,3126.0,2916.0,6042.0
1605,GRANT AV,12,6078.0,4652.0,10730.0
1606,GRANT AV,13,7039.0,5118.0,12157.0
1607,GRANT AV,14,7083.0,5611.0,12694.0
1608,GRANT AV,15,7273.0,5535.0,12808.0
1609,GRANT AV,16,7225.0,5563.0,12788.0
1610,GRD CNTRL-42 ST,10,50719.0,52193.0,102912.0
1611,GRD CNTRL-42 ST,11,48315.0,43270.0,91585.0
1612,GRD CNTRL-42 ST,12,145860.0,131595.0,277455.0
1613,GRD CNTRL-42 ST,13,160493.0,134233.0,294726.0
1614,GRD CNTRL-42 ST,14,167125.0,135077.0,302202.0
1615,GRD CNTRL-42 ST,15,163964.0,136486.0,300450.0
1616,GRD CNTRL-42 ST,16,153844.0,140019.0,293863.0
1617,GREENPOINT AV,10,5109.0,3714.0,8823.0
1618,GREENPOINT AV,11,4740.0,3374.0,8114.0
1619,GREENPOINT AV,12,8765.0,5939.0,14704.0
1620,GREENPOINT AV,13,9273.0,6497.0,15770.0
1621,GREENPOINT AV,14,9446.0,6539.0,15985.0
1622,GREENPOINT AV,15,9679.0,6651.0,16330.0
1623,GREENPOINT AV,16,9730.0,7258.0,16988.0
1624,GROVE STREET,10,8545.0,7591.0,16136.0
1625,GROVE STREET,11,6720.0,8241.0,14961.0
1626,GROVE STREET,12,20076.0,18169.0,38245.0
1627,GROVE STREET,13,21236.0,20175.0,41411.0
1628,GROVE STREET,14,21189.0,21389.0,42578.0
1629,GROVE STREET,15,21776.0,20786.0,42562.0
1630,GROVE STREET,16,20670.0,19967.0,40637.0
1631,GUN HILL RD,10,7413.0,4812.0,12225.0
1632,GUN HILL RD,11,6671.0,4815.0,11486.0
1633,GUN HILL RD,12,12412.0,8527.0,20939.0
1634,GUN HILL RD,13,14701.0,10308.0,25009.0
1635,GUN HILL RD,14,15412.0,10870.0,26282.0
1636,GUN HILL RD,15,15377.0,10227.0,25604.0
1637,GUN HILL RD,16,15373.0,10385.0,25758.0
1638,HALSEY ST,10,9383.0,4476.0,13859.0
1639,HALSEY ST,11,9053.0,5223.0,14276.0
1640,HALSEY ST,12,14491.0,7152.0,21643.0
1641,HALSEY ST,13,15676.0,8104.0,23780.0
1642,HALSEY ST,14,15743.0,8224.0,23967.0
1643,HALSEY ST,15,15956.0,8307.0,24263.0
1644,HALSEY ST,16,16181.0,8365.0,24546.0
1645,HARLEM 148 ST,10,2367.0,1758.0,4125.0
1646,HARLEM 148 ST,11,2137.0,2265.0,4402.0
1647,HARLEM 148 ST,12,3543.0,3004.0,6547.0
1648,HARLEM 148 ST,13,4442.0,3952.0,8394.0
1649,HARLEM 148 ST,14,4548.0,3910.0,8458.0
1650,HARLEM 148 ST,15,4484.0,3853.0,8337.0
1651,HARLEM 148 ST,16,4421.0,3901.0,8322.0
1652,HARRISON,10,2932.0,2417.0,5349.0
1653,HARRISON,11,3978.0,4841.0,8819.0
1654,HARRISON,12,9142.0,9482.0,18624.0
1655,HARRISON,13,9386.0,9508.0,18894.0
1656,HARRISON,14,9462.0,9277.0,18739.0
1657,HARRISON,15,9940.0,10486.0,20426.0
1658,HARRISON,16,8966.0,8733.0,17699.0
1659,HEWES ST,10,1604.0,712.0,2316.0
1660,HEWES ST,11,1818.0,851.0,2669.0
1661,HEWES ST,12,2842.0,1311.0,4153.0
1662,HEWES ST,13,3191.0,1549.0,4740.0
1663,HEWES ST,14,2789.0,1808.0,4597.0
1664,HEWES ST,15,2783.0,1500.0,4283.0
1665,HEWES ST,16,2686.0,1576.0,4262.0
1666,HIGH ST,10,1.0,4.0,5.0
1667,HIGH ST,11,3.0,5.0,8.0
1668,HIGH ST,12,7934.0,9202.0,17136.0
1669,HIGH ST,13,9676.0,10691.0,20367.0
1670,HIGH ST,14,9493.0,10270.0,19763.0
1671,HIGH ST,15,9860.0,11448.0,21308.0
1672,HIGH ST,16,9862.0,10463.0,20325.0
1673,HOUSTON ST,10,4074.0,3382.0,7456.0
1674,HOUSTON ST,11,3831.0,2946.0,6777.0
1675,HOUSTON ST,12,14787.0,9880.0,24667.0
1676,HOUSTON ST,13,16322.0,10493.0,26815.0
1677,HOUSTON ST,14,17122.0,10553.0,27675.0
1678,HOUSTON ST,15,16277.0,10346.0,26623.0
1679,HOUSTON ST,16,14924.0,10387.0,25311.0
1680,HOWARD BCH JFK,10,3620.0,2650.0,6270.0
1681,HOWARD BCH JFK,11,4283.0,3314.0,7597.0
1682,HOWARD BCH JFK,12,6583.0,2867.0,9450.0
1683,HOWARD BCH JFK,13,5392.0,2477.0,7869.0
1684,HOWARD BCH JFK,14,5408.0,2425.0,7833.0
1685,HOWARD BCH JFK,15,5295.0,3354.0,8649.0
1686,HOWARD BCH JFK,16,5340.0,3925.0,9265.0
1687,HOYT ST,10,4002.0,4819.0,8821.0
1688,HOYT ST,11,4026.0,4702.0,8728.0
1689,HOYT ST,12,6913.0,6165.0,13078.0
1690,HOYT ST,13,7920.0,6703.0,14623.0
1691,HOYT ST,14,8179.0,6579.0,14758.0
1692,HOYT ST,15,7911.0,6526.0,14437.0
1693,HOYT ST,16,8177.0,6800.0,14977.0
1694,HOYT-SCHER,10,4946.0,5146.0,10092.0
1695,HOYT-SCHER,11,4823.0,4736.0,9559.0
1696,HOYT-SCHER,12,9729.0,8166.0,17895.0
1697,HOYT-SCHER,13,10510.0,8784.0,19294.0
1698,HOYT-SCHER,14,10645.0,9021.0,19666.0
1699,HOYT-SCHER,15,10799.0,8966.0,19765.0
1700,HOYT-SCHER,16,10890.0,8959.0,19849.0
1701,HUNTERS PT AV,10,1725.0,1803.0,3528.0
1702,HUNTERS PT AV,11,1201.0,1350.0,2551.0
1703,HUNTERS PT AV,12,7245.0,6539.0,13784.0
1704,HUNTERS PT AV,13,7715.0,6581.0,14296.0
1705,HUNTERS PT AV,14,7570.0,6300.0,13870.0
1706,HUNTERS PT AV,15,7854.0,6408.0,14262.0
1707,HUNTERS PT AV,16,7311.0,6136.0,13447.0
1708,HUNTS POINT AV,10,5131.0,3956.0,9087.0
1709,HUNTS POINT AV,11,4341.0,3939.0,8280.0
1710,HUNTS POINT AV,12,9540.0,7462.0,17002.0
1711,HUNTS POINT AV,13,11132.0,8803.0,19935.0
1712,HUNTS POINT AV,14,11221.0,8821.0,20042.0
1713,HUNTS POINT AV,15,11277.0,8858.0,20135.0
1714,HUNTS POINT AV,16,11575.0,9061.0,20636.0
1715,INTERVALE AV,10,1867.0,1669.0,3536.0
1716,INTERVALE AV,11,1601.0,1741.0,3342.0
1717,INTERVALE AV,12,2961.0,2821.0,5782.0
1718,INTERVALE AV,13,3722.0,3532.0,7254.0
1719,INTERVALE AV,14,3695.0,3339.0,7034.0
1720,INTERVALE AV,15,3696.0,3323.0,7019.0
1721,INTERVALE AV,16,3651.0,3206.0,6857.0
1722,INWOOD-207 ST,10,5314.0,2530.0,7844.0
1723,INWOOD-207 ST,11,4327.0,2792.0,7119.0
1724,INWOOD-207 ST,12,10086.0,4428.0,14514.0
1725,INWOOD-207 ST,13,9757.0,4169.0,13926.0
1726,INWOOD-207 ST,14,9750.0,4396.0,14146.0
1727,INWOOD-207 ST,15,9945.0,4597.0,14542.0
1728,INWOOD-207 ST,16,9737.0,4462.0,14199.0
1729,JACKSON AV,10,3209.0,588.0,3797.0
1730,JACKSON AV,11,2871.0,554.0,3425.0
1731,JACKSON AV,12,5119.0,925.0,6044.0
1732,JACKSON AV,13,6403.0,1164.0,7567.0
1733,JACKSON AV,14,6217.0,1081.0,7298.0
1734,JACKSON AV,15,6338.0,1166.0,7504.0
1735,JACKSON AV,16,6300.0,1110.0,7410.0
1736,JAMAICA 179 ST,10,9083.0,4661.0,13744.0
1737,JAMAICA 179 ST,11,7447.0,4488.0,11935.0
1738,JAMAICA 179 ST,12,22513.0,8581.0,31094.0
1739,JAMAICA 179 ST,13,25347.0,9914.0,35261.0
1740,JAMAICA 179 ST,14,25497.0,10115.0,35612.0
1741,JAMAICA 179 ST,15,25853.0,10041.0,35894.0
1742,JAMAICA 179 ST,16,24402.0,10205.0,34607.0
1743,JAMAICA CENTER,10,18843.0,14910.0,33753.0
1744,JAMAICA CENTER,11,15801.0,14648.0,30449.0
1745,JAMAICA CENTER,12,40700.0,31445.0,72145.0
1746,JAMAICA CENTER,13,45724.0,36145.0,81869.0
1747,JAMAICA CENTER,14,46263.0,37084.0,83347.0
1748,JAMAICA CENTER,15,45876.0,35900.0,81776.0
1749,JAMAICA CENTER,16,44574.0,35237.0,79811.0
1750,JAMAICA VAN WK,10,2497.0,2122.0,4619.0
1751,JAMAICA VAN WK,11,1980.0,1990.0,3970.0
1752,JAMAICA VAN WK,12,4829.0,4969.0,9798.0
1753,JAMAICA VAN WK,13,5150.0,5401.0,10551.0
1754,JAMAICA VAN WK,14,5179.0,5431.0,10610.0
1755,JAMAICA VAN WK,15,5114.0,5441.0,10555.0
1756,JAMAICA VAN WK,16,5079.0,5385.0,10464.0
1757,JAY ST-METROTEC,10,17968.0,11856.0,29824.0
1758,JAY ST-METROTEC,11,16579.0,10641.0,27220.0
1759,JAY ST-METROTEC,12,44571.0,27532.0,72103.0
1760,JAY ST-METROTEC,13,52831.0,30114.0,82945.0
1761,JAY ST-METROTEC,14,53704.0,29969.0,83673.0
1762,JAY ST-METROTEC,15,53684.0,29302.0,82986.0
1763,JAY ST-METROTEC,16,51091.0,28285.0,79376.0
1764,JEFFERSON ST,10,5844.0,1266.0,7110.0
1765,JEFFERSON ST,11,5095.0,1389.0,6484.0
1766,JEFFERSON ST,12,7597.0,1686.0,9283.0
1767,JEFFERSON ST,13,7845.0,1753.0,9598.0
1768,JEFFERSON ST,14,8071.0,1842.0,9913.0
1769,JEFFERSON ST,15,8015.0,1754.0,9769.0
1770,JEFFERSON ST,16,8253.0,1897.0,10150.0
1771,JFK JAMAICA CT1,10,5502.0,6331.0,11833.0
1772,JFK JAMAICA CT1,11,6707.0,7677.0,14384.0
1773,JFK JAMAICA CT1,12,9016.0,9047.0,18063.0
1774,JFK JAMAICA CT1,13,8667.0,7848.0,16515.0
1775,JFK JAMAICA CT1,14,8990.0,8163.0,17153.0
1776,JFK JAMAICA CT1,15,9480.0,8246.0,17726.0
1777,JFK JAMAICA CT1,16,11108.0,8998.0,20106.0
1778,JKSN HT-ROOSVLT,10,32472.0,24952.0,57424.0
1779,JKSN HT-ROOSVLT,11,29535.0,27336.0,56871.0
1780,JKSN HT-ROOSVLT,12,47342.0,34763.0,82105.0
1781,JKSN HT-ROOSVLT,13,50340.0,37609.0,87949.0
1782,JKSN HT-ROOSVLT,14,50416.0,38108.0,88524.0
1783,JKSN HT-ROOSVLT,15,51327.0,39117.0,90444.0
1784,JKSN HT-ROOSVLT,16,51395.0,39404.0,90799.0
1785,JOURNAL SQUARE,10,10452.0,5922.0,16374.0
1786,JOURNAL SQUARE,11,8392.0,6503.0,14895.0
1787,JOURNAL SQUARE,12,21207.0,13640.0,34847.0
1788,JOURNAL SQUARE,13,22255.0,14473.0,36728.0
1789,JOURNAL SQUARE,14,21523.0,15693.0,37216.0
1790,JOURNAL SQUARE,15,22709.0,15827.0,38536.0
1791,JOURNAL SQUARE,16,21922.0,15277.0,37199.0
1792,JUNCTION BLVD,10,15514.0,10758.0,26272.0
1793,JUNCTION BLVD,11,13129.0,11218.0,24347.0
1794,JUNCTION BLVD,12,20884.0,16437.0,37321.0
1795,JUNCTION BLVD,13,22667.0,17810.0,40477.0
1796,JUNCTION BLVD,14,22764.0,17868.0,40632.0
1797,JUNCTION BLVD,15,23476.0,18366.0,41842.0
1798,JUNCTION BLVD,16,22965.0,18591.0,41556.0
1799,JUNIUS ST,10,1426.0,541.0,1967.0
1800,JUNIUS ST,11,1273.0,522.0,1795.0
1801,JUNIUS ST,12,2514.0,706.0,3220.0
1802,JUNIUS ST,13,2940.0,884.0,3824.0
1803,JUNIUS ST,14,3018.0,922.0,3940.0
1804,JUNIUS ST,15,3059.0,846.0,3905.0
1805,JUNIUS ST,16,3058.0,792.0,3850.0
1806,KEW GARDENS,10,12454.0,11178.0,23632.0
1807,KEW GARDENS,11,9873.0,10185.0,20058.0
1808,KEW GARDENS,12,26951.0,27104.0,54055.0
1809,KEW GARDENS,13,29397.0,29905.0,59302.0
1810,KEW GARDENS,14,29578.0,29802.0,59380.0
1811,KEW GARDENS,15,29831.0,29941.0,59772.0
1812,KEW GARDENS,16,28877.0,28579.0,57456.0
1813,KINGS HWY,10,12743.0,11725.0,24468.0
1814,KINGS HWY,11,12427.0,13721.0,26148.0
1815,KINGS HWY,12,25934.0,23640.0,49574.0
1816,KINGS HWY,13,28931.0,26770.0,55701.0
1817,KINGS HWY,14,29363.0,27264.0,56627.0
1818,KINGS HWY,15,29193.0,27563.0,56756.0
1819,KINGS HWY,16,27997.0,27293.0,55290.0
1820,KINGSBRIDGE RD,10,10425.0,6314.0,16739.0
1821,KINGSBRIDGE RD,11,8765.0,6729.0,15494.0
1822,KINGSBRIDGE RD,12,17320.0,10971.0,28291.0
1823,KINGSBRIDGE RD,13,19847.0,13092.0,32939.0
1824,KINGSBRIDGE RD,14,20248.0,13258.0,33506.0
1825,KINGSBRIDGE RD,15,20093.0,13188.0,33281.0
1826,KINGSBRIDGE RD,16,19346.0,12383.0,31729.0
1827,KINGSTON AV,10,2213.0,1785.0,3998.0
1828,KINGSTON AV,11,2879.0,2661.0,5540.0
1829,KINGSTON AV,12,4765.0,3681.0,8446.0
1830,KINGSTON AV,13,5274.0,4230.0,9504.0
1831,KINGSTON AV,14,5169.0,4380.0,9549.0
1832,KINGSTON AV,15,5273.0,4301.0,9574.0
1833,KINGSTON AV,16,5749.0,4396.0,10145.0
1834,KINGSTON-THROOP,10,3771.0,2650.0,6421.0
1835,KINGSTON-THROOP,11,3796.0,3218.0,7014.0
1836,KINGSTON-THROOP,12,6260.0,4429.0,10689.0
1837,KINGSTON-THROOP,13,6756.0,5389.0,12145.0
1838,KINGSTON-THROOP,14,6861.0,5142.0,12003.0
1839,KINGSTON-THROOP,15,6982.0,5070.0,12052.0
1840,KINGSTON-THROOP,16,7061.0,5131.0,12192.0
1841,KNICKERBOCKER,10,2302.0,1968.0,4270.0
1842,KNICKERBOCKER,11,1956.0,2011.0,3967.0
1843,KNICKERBOCKER,12,3993.0,3670.0,7663.0
1844,KNICKERBOCKER,13,4635.0,4238.0,8873.0
1845,KNICKERBOCKER,14,4581.0,4199.0,8780.0
1846,KNICKERBOCKER,15,4560.0,4163.0,8723.0
1847,KNICKERBOCKER,16,4829.0,4484.0,9313.0
1848,KOSCIUSZKO ST,10,3729.0,1456.0,5185.0
1849,KOSCIUSZKO ST,11,3596.0,1675.0,5271.0
1850,KOSCIUSZKO ST,12,5029.0,1858.0,6887.0
1851,KOSCIUSZKO ST,13,5559.0,2039.0,7598.0
1852,KOSCIUSZKO ST,14,5576.0,2132.0,7708.0
1853,KOSCIUSZKO ST,15,5684.0,2026.0,7710.0
1854,KOSCIUSZKO ST,16,5608.0,2039.0,7647.0
1855,LACKAWANNA,10,1111.0,1258.0,2369.0
1856,LACKAWANNA,11,1026.0,1160.0,2186.0
1857,LACKAWANNA,12,9565.0,10400.0,19965.0
1858,LACKAWANNA,13,9862.0,10808.0,20670.0
1859,LACKAWANNA,14,9738.0,10937.0,20675.0
1860,LACKAWANNA,15,9991.0,11048.0,21039.0
1861,LACKAWANNA,16,8578.0,9206.0,17784.0
1862,LAFAYETTE AV,10,3417.0,1808.0,5225.0
1863,LAFAYETTE AV,11,3478.0,1727.0,5205.0
1864,LAFAYETTE AV,12,4536.0,1880.0,6416.0
1865,LAFAYETTE AV,13,5253.0,2038.0,7291.0
1866,LAFAYETTE AV,14,5184.0,1946.0,7130.0
1867,LAFAYETTE AV,15,5274.0,1997.0,7271.0
1868,LAFAYETTE AV,16,5399.0,2347.0,7746.0
1869,LEXINGTON AV/53,10,6218.0,3837.0,10055.0
1870,LEXINGTON AV/53,11,5397.0,3118.0,8515.0
1871,LEXINGTON AV/53,12,39236.0,43501.0,82737.0
1872,LEXINGTON AV/53,13,47860.0,48883.0,96743.0
1873,LEXINGTON AV/53,14,50133.0,50314.0,100447.0
1874,LEXINGTON AV/53,15,49320.0,49215.0,98535.0
1875,LEXINGTON AV/53,16,48012.0,47455.0,95467.0
1876,LEXINGTON AV/63,10,8812.0,13442.0,22254.0
1877,LEXINGTON AV/63,11,8156.0,11958.0,20114.0
1878,LEXINGTON AV/63,12,16751.0,20421.0,37172.0
1879,LEXINGTON AV/63,13,19147.0,20368.0,39515.0
1880,LEXINGTON AV/63,14,19476.0,19959.0,39435.0
1881,LEXINGTON AV/63,15,20009.0,20811.0,40820.0
1882,LEXINGTON AV/63,16,19050.0,19530.0,38580.0
1883,LIBERTY AV,10,1452.0,706.0,2158.0
1884,LIBERTY AV,11,1261.0,769.0,2030.0
1885,LIBERTY AV,12,2730.0,1238.0,3968.0
1886,LIBERTY AV,13,3365.0,1398.0,4763.0
1887,LIBERTY AV,14,3362.0,1532.0,4894.0
1888,LIBERTY AV,15,3429.0,1386.0,4815.0
1889,LIBERTY AV,16,3316.0,1455.0,4771.0
1890,LIVONIA AV,10,2031.0,1689.0,3720.0
1891,LIVONIA AV,11,1753.0,1402.0,3155.0
1892,LIVONIA AV,12,3205.0,2342.0,5547.0
1893,LIVONIA AV,13,3805.0,2792.0,6597.0
1894,LIVONIA AV,14,3915.0,3028.0,6943.0
1895,LIVONIA AV,15,3959.0,2872.0,6831.0
1896,LIVONIA AV,16,3945.0,2929.0,6874.0
1897,LONGWOOD AV,10,1827.0,1658.0,3485.0
1898,LONGWOOD AV,11,1540.0,1559.0,3099.0
1899,LONGWOOD AV,12,3199.0,2726.0,5925.0
1900,LONGWOOD AV,13,3757.0,3320.0,7077.0
1901,LONGWOOD AV,14,3838.0,3275.0,7113.0
1902,LONGWOOD AV,15,3946.0,3431.0,7377.0
1903,LONGWOOD AV,16,3867.0,3461.0,7328.0
1904,LORIMER ST,10,7147.0,2538.0,9685.0
1905,LORIMER ST,11,7545.0,2908.0,10453.0
1906,LORIMER ST,12,11055.0,3575.0,14630.0
1907,LORIMER ST,13,12136.0,3791.0,15927.0
1908,LORIMER ST,14,12056.0,4178.0,16234.0
1909,LORIMER ST,15,11833.0,3935.0,15768.0
1910,LORIMER ST,16,11906.0,3929.0,15835.0
1911,MARBLE HILL-225,10,3324.0,699.0,4023.0
1912,MARBLE HILL-225,11,3311.0,705.0,4016.0
1913,MARBLE HILL-225,12,5101.0,1179.0,6280.0
1914,MARBLE HILL-225,13,6059.0,1342.0,7401.0
1915,MARBLE HILL-225,14,6154.0,1385.0,7539.0
1916,MARBLE HILL-225,15,6088.0,1317.0,7405.0
1917,MARBLE HILL-225,16,6247.0,1376.0,7623.0
1918,MARCY AV,10,7050.0,5529.0,12579.0
1919,MARCY AV,11,7992.0,6108.0,14100.0
1920,MARCY AV,12,13802.0,10037.0,23839.0
1921,MARCY AV,13,14942.0,10926.0,25868.0
1922,MARCY AV,14,15019.0,11826.0,26845.0
1923,MARCY AV,15,16139.0,11591.0,27730.0
1924,MARCY AV,16,15804.0,11767.0,27571.0
1925,METROPOLITAN AV,10,8736.0,6627.0,15363.0
1926,METROPOLITAN AV,11,10033.0,7327.0,17360.0
1927,METROPOLITAN AV,12,12900.0,8534.0,21434.0
1928,METROPOLITAN AV,13,13782.0,9590.0,23372.0
1929,METROPOLITAN AV,14,14795.0,9660.0,24455.0
1930,METROPOLITAN AV,15,14218.0,9747.0,23965.0
1931,METROPOLITAN AV,16,14621.0,10173.0,24794.0
1932,METS-WILLETS PT,10,11745.0,4930.0,16675.0
1933,METS-WILLETS PT,11,9551.0,4495.0,14046.0
1934,METS-WILLETS PT,12,7252.0,3412.0,10664.0
1935,METS-WILLETS PT,13,3588.0,3087.0,6675.0
1936,METS-WILLETS PT,14,3487.0,3094.0,6581.0
1937,METS-WILLETS PT,15,3767.0,3339.0,7106.0
1938,METS-WILLETS PT,16,3876.0,10558.0,14434.0
1939,MIDDLETOWN RD,10,832.0,784.0,1616.0
1940,MIDDLETOWN RD,11,650.0,706.0,1356.0
1941,MIDDLETOWN RD,12,2019.0,1847.0,3866.0
1942,MIDDLETOWN RD,13,2299.0,2136.0,4435.0
1943,MIDDLETOWN RD,14,2337.0,2313.0,4650.0
1944,MIDDLETOWN RD,15,2358.0,2209.0,4567.0
1945,MIDDLETOWN RD,16,2197.0,2121.0,4318.0
1946,MONTROSE AV,10,5063.0,3478.0,8541.0
1947,MONTROSE AV,11,5483.0,3603.0,9086.0
1948,MONTROSE AV,12,6287.0,3608.0,9895.0
1949,MONTROSE AV,13,7157.0,4039.0,11196.0
1950,MONTROSE AV,14,7622.0,4079.0,11701.0
1951,MONTROSE AV,15,7423.0,4264.0,11687.0
1952,MONTROSE AV,16,7549.0,4153.0,11702.0
1953,MORGAN AV,10,10220.0,4372.0,14592.0
1954,MORGAN AV,11,11365.0,5337.0,16702.0
1955,MORGAN AV,12,7461.0,2905.0,10366.0
1956,MORGAN AV,13,7600.0,3357.0,10957.0
1957,MORGAN AV,14,8021.0,3476.0,11497.0
1958,MORGAN AV,15,8264.0,3498.0,11762.0
1959,MORGAN AV,16,8233.0,3578.0,11811.0
1960,MORISN AV/SNDVW,10,3951.0,2726.0,6677.0
1961,MORISN AV/SNDVW,11,3405.0,3481.0,6886.0
1962,MORISN AV/SNDVW,12,6364.0,4705.0,11069.0
1963,MORISN AV/SNDVW,13,7046.0,5765.0,12811.0
1964,MORISN AV/SNDVW,14,7210.0,5952.0,13162.0
1965,MORISN AV/SNDVW,15,7258.0,5747.0,13005.0
1966,MORISN AV/SNDVW,16,7418.0,6037.0,13455.0
1967,MORRIS PARK,10,1090.0,1247.0,2337.0
1968,MORRIS PARK,11,913.0,1333.0,2246.0
1969,MORRIS PARK,12,2468.0,2190.0,4658.0
1970,MORRIS PARK,13,2812.0,2696.0,5508.0
1971,MORRIS PARK,14,2813.0,2642.0,5455.0
1972,MORRIS PARK,15,2827.0,2653.0,5480.0
1973,MORRIS PARK,16,2771.0,2535.0,5306.0
1974,MOSHOLU PKWY,10,4970.0,1482.0,6452.0
